pkt_size,ip_len,ttl,ip_proto,frag_offset,is_fragment,src_port,dst_port,udp_len,gtp_teid,gtp_type,gtp_seq,payload_len,payload_entropy,has_gtp,pkt_rate,byte_rate,inter_arrival,label
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.012259960174560547,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016319751739501953,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.03047800064086914,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0013430118560791016,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.004667997360229492,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0611569881439209,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.13219690322875977,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.02037215232849121,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016469955444335938,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.010514974594116211,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.005240917205810547,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.06288790702819824,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.08219599723815918,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.07013607025146484,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00010800361633300781,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0012950897216796875,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.15945196151733398,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00014495849609375,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.001708984375,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0695490837097168,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.12130188941955566,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.035117149353027344,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0015649795532226562,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0014519691467285156,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.001249074935913086,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.12375593185424805,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.07528090476989746,0
130,116,64,17,0,0,2152,2152,96,0,0,0,0,0.0,0,0,0,0.0014121532440185547,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.02938389778137207,0
130,116,64,17,0,0,2152,2152,96,0,0,0,0,0.0,0,0,0,0.003022909164428711,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.013697147369384766,0
130,116,64,17,0,0,2152,2152,96,0,0,0,0,0.0,0,0,0,0.002991914749145508,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0579071044921875,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0014908313751220703,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.07988715171813965,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.006597995758056641,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.03185105323791504,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0016868114471435547,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.03271007537841797,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0018100738525390625,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.011420011520385742,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0019078254699707031,0
183,169,64,17,0,0,2152,2152,149,0,0,0,73,4.712448237894204,0,0,0,0.0,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.04557299613952637,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.018487215042114258,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0021398067474365234,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.12557315826416016,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.03458404541015625,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0019359588623046875,0
883,869,64,17,0,0,2152,2152,849,0,0,0,773,5.560393878636733,0,0,0,0.020007848739624023,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.002115011215209961,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0009350776672363281,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.06279706954956055,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,9.298324584960938e-05,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0012650489807128906,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.1309049129486084,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0001049041748046875,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0012030601501464844,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.13225507736206055,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.11350703239440918,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.000102996826171875,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0013108253479003906,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.11641097068786621,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.002460002899169922,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0011720657348632812,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.09848213195800781,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.0037648677825927734,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.1548290252685547,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00017499923706054688,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0011780261993408203,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.19092988967895508,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.05535602569580078,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.00133514404296875,0
183,169,64,17,0,0,2152,2152,149,0,0,0,73,4.712448237894204,0,0,0,9.5367431640625e-07,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.015743017196655273,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.00131988525390625,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.03624105453491211,0
883,869,64,17,0,0,2152,2152,849,0,0,0,773,5.568624157112218,0,0,0,0.17273306846618652,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0015020370483398438,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0003809928894042969,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.06130194664001465,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0015819072723388672,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.3032200336456299,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.15540003776550293,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0021359920501708984,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.2399899959564209,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0012440681457519531,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0445559024810791,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00010895729064941406,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0016591548919677734,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.18645596504211426,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0014200210571289062,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.015302896499633789,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.031028032302856445,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,8.606910705566406e-05,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0013799667358398438,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.0172269344329834,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0015101432800292969,0
183,169,64,17,0,0,2152,2152,149,0,0,0,73,4.712448237894204,0,0,0,0.0,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.04178285598754883,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.12579107284545898,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0014848709106445312,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.04740500450134277,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0001270771026611328,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0014951229095458984,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0,0
883,869,64,17,0,0,2152,2152,849,0,0,0,773,5.5669726274449625,0,0,0,0.0346829891204834,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0017240047454833984,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0009958744049072266,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0590360164642334,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016360282897949219,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.03376507759094238,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.00439000129699707,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.05145001411437988,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0016818046569824219,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.014723062515258789,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016720294952392578,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.22652292251586914,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0017240047454833984,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.018674135208129883,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0013968944549560547,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.05051112174987793,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0015490055084228516,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.16353797912597656,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.000102996826171875,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016849040985107422,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.06817507743835449,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016779899597167969,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.15830206871032715,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0020627975463867188,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.14940214157104492,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.051651954650878906,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0017399787902832031,0
183,169,64,17,0,0,2152,2152,149,0,0,0,73,4.712448237894204,0,0,0,0.0,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.028914928436279297,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.012237071990966797,0
883,869,64,17,0,0,2152,2152,849,0,0,0,773,5.550608671058075,0,0,0,0.20335006713867188,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0017938613891601562,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.00039005279541015625,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.04929304122924805,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.001405954360961914,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.03828096389770508,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016181468963623047,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.2327878475189209,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0015001296997070312,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.007585048675537109,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.001397848129272461,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.01880812644958496,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0014300346374511719,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.20470881462097168,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0010881423950195312,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.005518913269042969,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0013039112091064453,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.013567209243774414,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0015039443969726562,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.19853806495666504,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00015783309936523438,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0013570785522460938,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.0010089874267578125,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.007601022720336914,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0014469623565673828,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.024744033813476562,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016069412231445312,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.1956620216369629,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.008402109146118164,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00017881393432617188,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0015020370483398438,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.02498006820678711,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0014920234680175781,0
183,169,64,17,0,0,2152,2152,149,0,0,0,73,4.712448237894204,0,0,0,0.0,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.002089977264404297,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,8.296966552734375e-05,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0013549327850341797,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.03942108154296875,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.00010204315185546875,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.15160584449768066,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,8.702278137207031e-05,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.001522064208984375,0
883,869,64,17,0,0,2152,2152,849,0,0,0,773,5.539493631801583,0,0,0,0.028357982635498047,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0018661022186279297,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0014829635620117188,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.002048969268798828,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,8.392333984375e-05,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016841888427734375,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.03700590133666992,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016429424285888672,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.010607004165649414,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.1794590950012207,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0012059211730957031,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0005500316619873047,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.001338958740234375,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.05115199089050293,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00018715858459472656,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0015490055084228516,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0013089179992675781,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.17231297492980957,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.002953052520751953,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.007608890533447266,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0016570091247558594,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.035418033599853516,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.0039010047912597656,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.005494117736816406,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,8.392333984375e-05,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0014219284057617188,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.06901907920837402,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.10494303703308105,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.006132841110229492,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0015811920166015625,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.11050891876220703,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0001430511474609375,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016489028930664062,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.11312508583068848,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.06983590126037598,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.016024112701416016,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.02589702606201172,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0001239776611328125,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0016019344329833984,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.018483877182006836,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0019230842590332031,0
183,169,64,17,0,0,2152,2152,149,0,0,0,73,4.712448237894204,0,0,0,0.0,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.04042696952819824,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.12242412567138672,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0018928050994873047,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0001862049102783203,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.002805948257446289,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.03504586219787598,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0027010440826416016,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0009529590606689453,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.002627134323120117,0
883,869,64,17,0,0,2152,2152,849,0,0,0,773,5.556483554465795,0,0,0,0.024780988693237305,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0023169517517089844,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.04023098945617676,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0013360977172851562,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.03696298599243164,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016870498657226562,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.07585477828979492,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0071032047271728516,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0016658306121826172,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.04886317253112793,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.004465818405151367,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.0882411003112793,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.09769201278686523,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.22444391250610352,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.00010204315185546875,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.001806020736694336,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.22367191314697266,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0015320777893066406,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.01832890510559082,0
122,108,64,17,0,0,2152,2152,88,0,0,0,0,0.0,0,0,0,0.0016391277313232422,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.13867998123168945,0
118,104,64,17,0,0,2152,2152,84,0,0,0,0,0.0,0,0,0,0.044461965560913086,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.0017809867858886719,0
183,169,64,17,0,0,2152,2152,149,0,0,0,73,4.712448237894204,0,0,0,0.0,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,0.024320125579833984,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.001956939697265625,0
110,96,64,17,0,0,2152,2152,76,0,0,0,0,0.0,0,0,0,0.018290996551513672,0
1458,1444,64,17,0,0,2152,2152,1424,0,0,0,1348,-0.0,0,0,0,8.797645568847656e-05,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.11006402969360352,0
142,128,64,17,0,0,2152,2152,108,0,0,0,56,5.262188403968662,0,0,0,0.0034189224243164062,0
